,PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,is_male,is_female,deck,class_points,is_young_child,is_child,is_adult,is_older,class_1,class_2,class_3,deck_a,deck_b,deck_c,deck_d,deck_e,deck_f,deck_g,deck_t,deck_nan,embarked_c,embarked_q,embarked_s,parch_gt_0,parch_gt_1,parch_gt_2,predictor_2,predictor_3,predictor_4,will_survive,correct
548,549,0,3,"Goldsmith, Mr. Frank John",male,33.0,1,1,363291,20.525,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,-250.89499999999998,-1.05905873437852,-1.190824034,False,True
549,550,1,2,"Davies, Master. John Morgan Jr",male,8.0,1,1,C.A. 33112,36.75,,S,True,False,,2,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,-127.65,-0.2519089107469136,-0.598558007,False,False
550,551,1,1,"Thayer, Mr. John Borland Jr",male,17.0,0,2,17421,110.8833,C70,C,True,False,C,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,52.17666,0.7728171302693889,0.295091407,True,True
551,552,0,2,"Sharp, Mr. Percival James R",male,27.0,0,0,244358,26.0,,S,True,False,,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-229.8,-0.6844221790340975,-1.0159231770000001,False,True
552,553,0,3,"O'Brien, Mr. Timothy",male,,0,0,330979,7.8292,,Q,True,False,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-293.43416,-1.0621618156268366,-1.1825712609999999,False,True
553,554,1,3,"Leeni, Mr. Fahim (""Philip Zenni"")",male,22.0,0,0,2620,7.225,,C,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,-283.555,-0.898434763318129,-1.0143308299999998,False,False
554,555,1,3,"Ohman, Miss. Velin",female,22.0,0,0,347085,7.775,,S,False,True,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,96.555,-0.1353564794323118,-0.2515287719999999,False,False
555,556,0,1,"Wright, Mr. George",male,62.0,0,0,113807,26.55,,S,True,False,,3,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-159.69,-0.3875499751482804,-0.730019409,False,True
556,557,1,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",female,48.0,1,0,11755,39.6,A16,C,False,True,A,3,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,287.92,1.364390742403836,0.9974955799999999,True,True
557,558,0,1,"Robbins, Mr. Victor",male,,0,0,PC 17757,227.525,,C,True,False,,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,-99.495,0.04663195767372855,-0.406118705,False,True
558,559,1,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",female,39.0,1,1,110413,79.65,E67,S,False,True,E,3,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,375.93,1.3534374253468253,0.9663238190000001,True,True
559,560,1,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,36.0,1,0,345572,17.4,,S,False,True,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,98.47999999999999,-0.13493783880551138,-0.2515287719999999,False,False
560,561,0,3,"Morrow, Mr. Thomas Rowan",male,,0,0,372622,7.75,,Q,True,False,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-293.45,-1.0622015921543944,-1.1825712609999999,False,True
561,562,0,3,"Sivic, Mr. Husein",male,40.0,0,0,349251,7.8958,,S,True,False,,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.42084,-1.2307848021832088,-1.338231534,False,True
562,563,0,2,"Norman, Mr. Robert Douglas",male,28.0,0,0,218629,13.5,,S,True,False,,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-232.3,-0.6907000400753968,-1.0159231770000001,False,True
563,564,0,3,"Simmons, Mr. John",male,,0,0,SOTON/OQ 392082,8.05,,S,True,False,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.39,-1.2213615794894033,-1.338231534,False,True
564,565,0,3,"Meanwell, Miss. (Marion Ogden)",female,,0,0,SOTON/O.Q. 392087,8.05,,S,False,True,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,96.61000000000001,-0.13465881748940325,-0.2515287719999999,False,True
565,566,0,3,"Davies, Mr. Alfred J",male,24.0,2,0,A/4 48871,24.15,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-300.17,-1.2226658682182099,-1.338231534,False,True
566,567,0,3,"Stoytcheff, Mr. Ilia",male,19.0,0,0,349205,7.8958,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.42084,-1.2219985721832087,-1.338231534,False,True
567,568,0,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,29.0,0,4,349909,21.075,,S,False,True,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,149.215,0.09796847238229722,-0.1041212719999999,False,True
568,569,0,3,"Doharr, Mr. Tannous",male,,0,0,2686,7.2292,,C,True,False,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,-283.55416,-0.897873104956819,-1.0143308299999998,False,True
569,570,1,3,"Jonsson, Mr. Carl",male,32.0,0,0,350417,7.8542,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.42916,-1.2220194649047542,-1.338231534,False,False
570,571,1,2,"Harris, Mr. George",male,62.0,0,0,S.W./PP 752,10.5,,S,True,False,,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-232.9,-0.7009929567253085,-1.0159231770000001,False,False
571,572,1,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",female,53.0,2,0,11769,51.4792,C101,S,False,True,C,3,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,320.29584,1.13440596437938,0.788246991,True,True
572,573,1,1,"Flynn, Mr. John Irwin (""Irving"")",male,36.0,0,0,PC 17474,26.3875,E25,S,True,False,E,3,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,-84.7225,0.0833876086581827,-0.267786443,False,False
573,574,1,3,"Kelly, Miss. Mary",female,,0,0,14312,7.75,,Q,False,True,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,106.55000000000001,0.024501169845605596,-0.09586849899999994,True,True
574,575,0,3,"Rush, Mr. Alfred George John",male,16.0,0,0,A/4. 20589,8.05,,S,True,False,,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-253.39,-1.0991226054894034,-1.2159925600000001,False,True
575,576,0,3,"Patchett, Mr. George",male,19.0,0,0,358585,14.5,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-302.1,-1.218681752192093,-1.338231534,False,True
576,577,1,2,"Garside, Miss. Ethel",female,34.0,0,0,243880,13.0,,S,False,True,,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,167.6,0.39575160748295135,0.07077958500000006,True,True
577,578,1,1,"Silvey, Mrs. William Baird (Alice Munger)",female,39.0,1,0,13507,55.9,E44,S,False,True,E,3,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,321.18,1.18049708820169,0.8189163190000001,True,True
578,579,0,3,"Caram, Mrs. Joseph (Maria Elias)",female,,1,0,2689,14.4583,,C,False,True,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,117.89166,0.18804500748847344,0.07237193200000006,True,False
579,580,1,3,"Jussila, Mr. Eiriik",male,32.0,0,0,STON/O 2. 3101286,7.925,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.415,-1.2219839070998162,-1.338231534,False,False
580,581,1,2,"Christy, Miss. Julie Rachel",female,25.0,1,1,237789,30.0,,S,False,True,,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,221.0,0.5608865872907849,0.21818708500000006,True,True
581,582,1,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,39.0,1,1,17421,110.8833,C68,C,False,True,C,3,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,402.17666,1.6623550667277223,1.259555195,True,True
582,583,0,2,"Downton, Mr. William James",male,54.0,0,0,28403,26.0,,S,True,False,,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-229.8,-0.6932084090340976,-1.0159231770000001,False,True
583,584,0,1,"Ross, Mr. John Hugo",male,36.0,0,0,13049,40.125,A10,C,True,False,A,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-111.975,0.2911531929425705,-0.08920718200000002,True,False
584,585,0,3,"Paulner, Mr. Uscher",male,,0,0,3411,8.7125,,C,True,False,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,-283.2575,-0.8971281488542143,-1.0143308299999998,False,True
585,586,1,1,"Taussig, Miss. Ruth",female,18.0,0,2,110413,79.65,E68,S,False,True,E,3,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,375.93,1.427803727888492,0.9663238190000001,True,True
586,587,0,2,"Jarvis, Mr. John Denzil",male,47.0,0,0,237565,15.0,,S,True,False,,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-232.0,-0.6987329267504409,-1.0159231770000001,False,True
587,588,1,1,"Frolicher-Stehli, Mr. Maxmillian",male,60.0,1,1,13567,79.2,B41,C,True,False,B,3,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,-4.159999999999997,0.6113967253493385,0.23329535199999998,True,True
588,589,0,3,"Gilinski, Mr. Eliezer",male,22.0,0,0,14973,8.05,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.39,-1.2219211284894034,-1.338231534,False,True
589,590,0,3,"Murdlin, Mr. Joseph",male,,0,0,A./5. 3235,8.05,,S,True,False,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.39,-1.2213615794894033,-1.338231534,False,True
590,591,0,3,"Rintamaki, Mr. Matti",male,35.0,0,0,STON/O 2. 3101273,7.125,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.575,-1.2223856902064594,-1.338231534,False,True
591,592,1,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",female,52.0,1,0,36947,78.2667,D20,C,False,True,D,3,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,345.65334,1.5122389659658844,1.148211224,True,True
592,593,0,3,"Elsbury, Mr. William James",male,47.0,0,0,A/5 3902,7.25,,S,True,False,,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.55,-1.2311091415960465,-1.338231534,False,True
593,594,0,3,"Bourke, Miss. Mary",female,,0,2,364848,7.75,,Q,False,True,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,156.55,0.25546456117893895,0.051539001000000056,True,False
594,595,0,2,"Chapman, Mr. John Henry",male,37.0,1,0,SC/AH 29037,26.0,,S,True,False,,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-229.8,-0.6888374914090974,-1.0159231770000001,False,True
595,596,0,3,"Van Impe, Mr. Jean Baptiste",male,36.0,1,1,345773,24.15,,S,True,False,,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,-250.17000000000002,-1.0572381546765433,-1.190824034,False,True
596,597,1,2,"Leitch, Miss. Jessie Wills",female,,0,0,248727,33.0,,S,False,True,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,171.6,0.40635573414903015,0.07077958500000006,True,True
597,598,0,3,"Johnson, Mr. Alfred",male,49.0,0,0,LINE,0.0,,S,True,False,,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-305.0,-1.234750301,-1.338231534,False,True
598,599,0,3,"Boulos, Mr. Hanna",male,,0,0,2664,7.225,,C,True,False,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,-283.555,-0.8978752143181291,-1.0143308299999998,False,True
599,600,1,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,49.0,1,0,PC 17485,56.9292,A20,C,True,False,A,3,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-108.61416,0.2863912051683865,-0.08920718200000002,True,True
600,601,1,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",female,24.0,2,1,243847,27.0,,S,False,True,,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,220.4,0.5549645882658731,0.21818708500000006,True,True
601,602,0,3,"Slabenoff, Mr. Petco",male,,0,0,349214,7.8958,,S,True,False,,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.42084,-1.2214390231832088,-1.338231534,False,True
602,603,0,1,"Harrington, Mr. Charles H",male,,0,0,113796,42.4,,S,True,False,,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-156.51999999999998,-0.370243868347913,-0.730019409,False,True
603,604,0,3,"Torber, Mr. Ernst William",male,44.0,0,0,364511,8.05,,S,True,False,,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-303.39,-1.2307073584894033,-1.338231534,False,True
604,605,1,1,"Homer, Mr. Harry (""Mr E Haven"")",male,35.0,0,0,111426,26.55,,C,True,False,,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,-139.69,-0.05486304114828042,-0.406118705,False,False
